region,latitude,longitude,pollution_level,oxygen_level
Surat,20.868183589449558,72.66659672033093,164,12.1
Delhi,28.296397354842863,77.05564037398423,216,3.4000000000000004
Pune,18.441955620515724,73.80095747443376,123,17.2
Hyderabad,17.170377954683882,78.12365368918987,130,16.0
Delhi,29.082863943040447,77.38222581400736,182,6.800000000000001
Hyderabad,16.88510237252585,78.91187918947085,157,13.3
Mumbai,18.746869049524012,72.40680354333242,148,13.2
Mumbai,19.165403613202546,73.09467004616073,146,13.4
Pune,18.525343630617833,74.19638397047204,138,15.7
Hyderabad,17.4302244192741,78.33511266182923,150,14.0
Jaipur,27.08287329980319,75.39019773401618,173,8.2
Pune,18.66074215290407,74.25163593089266,136,15.9
Kolkata,22.779617835576552,88.18729757635325,183,7.699999999999999
Hyderabad,16.948895920202236,78.36495850647434,135,15.5
Hyderabad,17.68984279866315,78.92265624520519,124,16.6
Chennai,13.016479004087046,79.99777331668031,141,12.9
Bangalore,13.35273441394812,77.56033186101457,107,19.3
Surat,20.804639105927826,72.75155549256776,152,13.3
Bangalore,13.289922143609067,77.62924803143815,126,17.4
Kolkata,22.242682368018084,88.0152733114719,180,8.0
Pune,18.768188266741728,74.27694494449952,135,16.0
Pune,18.48236938410014,73.82629501599581,121,17.4
Bangalore,13.318420236076756,77.43832218458593,128,17.2
Ahmedabad,22.827767711483055,72.41128316254265,184,8.1
Kolkata,22.175726847143228,88.78596226716621,161,9.9
Hyderabad,17.55550382750758,78.97482501369812,154,13.6
Bangalore,12.904617279773992,77.09984133680928,131,16.9
Kolkata,22.506672412386752,88.53184786095272,162,9.8
Chennai,13.182114207136546,80.25000701432751,171,9.9
Hyderabad,17.545412166988612,78.32082864387523,158,13.2
Hyderabad,17.087418563516515,78.06320995007007,151,13.9
Ahmedabad,22.906448828734202,72.82124469351275,183,8.2
Hyderabad,17.130993134165614,78.0499289282257,140,15.0
Pune,18.113923296326995,74.17665812072558,114,18.1
Chennai,13.034924237127703,80.01812533509273,171,9.9
Pune,18.90564574301056,73.54509532327198,146,14.9
Ahmedabad,22.96246473015587,72.78777297293891,167,9.8
Delhi,28.704416297886844,77.58083235899299,192,5.800000000000001
Chennai,13.412729002206257,80.7227192404057,172,9.8
Pune,18.722364546810592,74.261169272356,149,14.6
Hyderabad,16.912229316206062,78.72005956409039,124,16.6
Ahmedabad,23.51089811022353,72.94920797512384,186,7.9
Surat,21.56514223012164,73.01258787270493,161,12.4
Bangalore,13.419649557054006,78.0578476777161,123,17.7
Jaipur,27.03129011698008,75.305991188262,177,7.8
Mumbai,19.559115104756128,72.84291367703237,164,11.6
Hyderabad,17.741720469845475,78.20793043813397,156,13.4
Delhi,28.6616076763972,77.4518270050004,214,3.5999999999999996
Pune,18.833192610851636,73.66784519035147,149,14.6
Ahmedabad,22.773377979103948,72.58375951697508,184,8.1
Kolkata,22.13895399105103,88.63704434615727,186,7.4
Mumbai,19.01163838836614,72.43577129571686,154,12.6
Mumbai,18.89299422644303,73.0201603344683,138,14.2
Bangalore,13.056086825384527,77.62031220201159,122,17.8
Mumbai,18.856605741047964,72.9018880712703,140,14.0
Pune,18.452388970650418,73.56062255304613,114,18.1
Mumbai,19.239011003494024,72.80103997062118,156,12.4
Pune,18.694866879986982,73.56427873085438,121,17.4
Hyderabad,17.30491852154203,78.94619359682801,158,13.2
Delhi,28.758493163011,77.02572704370633,193,5.699999999999999
Mumbai,19.203547232684294,73.29373153528535,162,11.8
Mumbai,19.186109034293068,73.18060914039982,147,13.3
Chennai,12.960737904603054,80.21301885636238,161,10.9
Kolkata,22.707737048115828,88.0773038374189,192,6.800000000000001
Bangalore,13.233909927366604,77.55671717652628,137,16.3
Hyderabad,16.98525454413748,78.36722673429783,152,13.8
Jaipur,26.91671481700704,76.06257572012089,177,7.8
Jaipur,26.76580922423231,75.6784109731999,173,8.2
Kolkata,22.986110315408258,87.9374526038648,181,7.9
Jaipur,27.142561004843312,76.13101505063054,186,6.9
Ahmedabad,23.26808401091279,72.41481573726189,184,8.1
Delhi,28.277281807766382,77.02475731067396,202,4.800000000000001
Chennai,13.3585505571481,80.51949910510304,167,10.3
Ahmedabad,22.6667356966118,72.3753696042941,169,9.6
Ahmedabad,22.979910929077047,72.98715047692328,158,10.7
Delhi,28.37486884798154,77.33637212067009,199,5.1
Chennai,13.015972051898299,80.37868985783363,152,11.8
Ahmedabad,22.626452692287547,73.00257206133813,157,10.8
Delhi,28.24526567765946,76.84018754191801,188,6.199999999999999
Kolkata,23.013780419908905,87.9509046904611,169,9.1
Chennai,13.33590047604104,80.46109762320759,142,12.8
Jaipur,26.882451162972266,75.64838081086215,193,6.199999999999999
Mumbai,18.583504187666254,73.3110830619798,167,11.3
Mumbai,18.894069632878743,72.62350862198883,158,12.2
Surat,21.277748475054064,73.22979430331955,140,14.5
Ahmedabad,22.55776301810515,72.91149901566769,185,8.0
Bangalore,13.37783227410348,77.63327172535672,125,17.5
Hyderabad,17.33670739200646,78.9816844806832,155,13.5
Mumbai,18.665226999013964,73.14370806380408,155,12.5
Kolkata,22.40877964467344,88.13938316537039,165,9.5
Jaipur,26.92334037695073,76.0123981246833,178,7.7
Chennai,13.212802282882443,79.77811212647613,162,10.8
Kolkata,22.310560167784296,88.80101634594348,163,9.7
Jaipur,26.960883980685338,75.82178729793141,200,5.5
Bangalore,12.974355207464603,77.60378922237314,136,16.4
Delhi,28.19827056286825,77.14762304784867,193,5.699999999999999
Delhi,28.300573982195743,76.84760255190369,182,6.800000000000001
Chennai,13.136347328866973,80.68972865139011,165,10.5
Hyderabad,17.208407952207974,78.55084058688686,144,14.6
Pune,18.510842252519467,73.89008928397041,117,17.8
Surat,21.234105939414885,72.57025510014734,157,12.8
Delhi,29.051674546688965,77.51056299463912,185,6.5
Chennai,13.344754179538771,79.83041031277548,169,10.1
Pune,18.21846501424125,74.08468121319409,124,17.1
Hyderabad,17.68135364966619,78.00973946835504,129,16.1
Ahmedabad,22.677857578080214,72.61848589226796,175,9.0
Mumbai,18.976710433671535,72.72953154478647,134,14.6
Bangalore,12.692469630106455,77.50328943871492,109,19.1
Delhi,28.876429252250386,77.04015924615348,217,3.3000000000000007
Mumbai,18.947695999929476,73.36645724011485,165,11.5
Bangalore,12.473123893883331,77.68942554137838,114,18.6
Delhi,28.57331716835261,77.67218782053506,213,3.6999999999999993
Delhi,28.280812212837798,77.52356155610262,210,4.0
Mumbai,19.283160620868273,73.36926016363982,152,12.8
Hyderabad,17.844134308945275,78.26115014504809,148,14.2
Bangalore,12.652964685617114,78.0644124256912,139,16.1
Pune,18.830372951558708,73.57646445772284,112,18.3
Jaipur,27.00550364983719,75.67722017320466,200,5.5
Bangalore,13.270899509007918,77.96162502303262,101,19.9
Hyderabad,17.333060839718385,78.2954277303655,152,13.8
Jaipur,26.761390926989726,75.41873786445265,181,7.4
Pune,18.82039369193649,73.55789696246708,141,15.4
Mumbai,18.863343191320762,72.74874911676126,164,11.6
Surat,21.323266002874913,73.1139739297792,158,12.7
Jaipur,26.814392017453315,75.62319910161844,179,7.6
Surat,21.195717913263078,72.90680102704614,128,15.7
Pune,19.000883298786434,73.3940287771455,114,18.1
Delhi,29.031908594820635,76.9084425871884,215,3.5
Delhi,28.461509642274315,77.07608156700897,193,5.699999999999999
Jaipur,27.349623777581527,76.0421998400721,173,8.2
Jaipur,27.129905817767987,75.58206336956266,170,8.5
Mumbai,18.755226643713947,72.48876493881569,142,13.8
Hyderabad,17.566578182542717,78.86534111798926,158,13.2
Delhi,28.8116132345721,76.87975543398771,191,5.9
Kolkata,22.98837335899277,88.53203293870028,170,9.0
Mumbai,19.02215078249426,73.31432709523524,135,14.5
Mumbai,18.780254724418334,72.52909346418446,149,13.1
Mumbai,19.463150035500924,72.79535309876508,134,14.6
Ahmedabad,23.41161614360254,72.6054093206773,181,8.4
Pune,18.311999299854335,73.99273153704316,148,14.7
Ahmedabad,23.356700411864384,72.12651616229127,155,11.0
Pune,18.68096628676029,73.54837150585082,119,17.6
Pune,18.114892868332493,73.94148802295085,121,17.4
Hyderabad,17.430259906879364,78.02701370735454,133,15.7
Delhi,28.219435045155723,77.2680882366643,215,3.5
Delhi,28.656904254228127,77.26170222225414,192,5.800000000000001
Kolkata,23.00691949458862,88.24653177890309,197,6.300000000000001
Bangalore,12.541662045989247,77.57076011147694,117,18.3
Ahmedabad,22.75174001981194,72.65006675536841,150,11.5
Delhi,28.537577931017296,77.03809326619141,190,6.0
Delhi,28.796698450158786,77.11558907087591,190,6.0
Kolkata,22.278131771920545,88.47360368476163,163,9.7
Hyderabad,17.569805869022417,78.24921527714397,144,14.6
Mumbai,19.17001149697223,72.39015841186844,169,11.1
Surat,21.655601540497035,73.23784898531768,127,15.8
Mumbai,19.42867075954164,73.25536922803357,150,13.0
Jaipur,27.257710063117383,75.8213133578633,192,6.300000000000001
Pune,19.016717924903052,73.46109484013763,124,17.1
Surat,21.557604802152717,72.64943731443088,150,13.5
Mumbai,18.772841101326566,72.55889605384534,149,13.1
Surat,21.249006898204577,72.59005609249394,140,14.5
Delhi,28.214851518127755,77.35313937373498,181,6.9
Mumbai,19.29914270785394,72.54715778564905,144,13.6
Pune,18.86457850850446,74.25509175022755,117,17.8
Mumbai,18.737037190703802,72.6358310821853,163,11.7
Delhi,28.738435086867934,77.2716615910103,203,4.699999999999999
Surat,21.641740194308518,73.26755103447216,160,12.5
Pune,19.00591251486187,73.37417321502201,120,17.5
Jaipur,26.63070330118031,75.94484953268164,172,8.3
Chennai,13.442510411879816,80.31414532218162,149,12.1
Hyderabad,17.580157247188083,78.16743397044779,132,15.8
Hyderabad,17.414034605842737,78.26295634560176,145,14.5
Bangalore,13.470776930514647,77.87979963905332,117,18.3
Pune,18.69921816740735,74.10202382089518,142,15.3
Surat,20.74895314777344,72.36578623520636,144,14.1
Jaipur,26.787210631416503,76.2801317948824,179,7.6
Hyderabad,17.40668003251344,78.09834157153837,123,16.7
Surat,21.46604555787389,72.48601194036748,150,13.5
Jaipur,26.458470709737426,75.9213593910545,172,8.3
Delhi,28.2556263317664,77.22157568477083,185,6.5
Kolkata,22.707676903627195,88.0239070361614,197,6.300000000000001
Chennai,13.14218006464624,79.7927932755313,159,11.1
Surat,21.133378931774054,73.03273911147586,152,13.3
Pune,18.186889399957252,73.6226458558978,118,17.7
Ahmedabad,23.112835658678193,72.35541953003344,167,9.8
Pune,18.11897697874423,73.64253860410646,125,17.0
Pune,18.37354659266086,73.75093121827581,115,18.0
Surat,21.109908039467108,72.85479203429529,133,15.2
Ahmedabad,22.840671940872713,72.5559238340866,158,10.7
Mumbai,18.89081775603476,72.75423721927166,160,12.0
Delhi,28.122865336032906,77.66420153911812,183,6.699999999999999
Pune,18.450682059986466,74.26200452826744,140,15.5
Chennai,12.94893755859118,80.73451167151704,169,10.1
Bangalore,13.17129866370715,77.56693636089574,102,19.8
Ahmedabad,23.217789222270632,72.59196064109545,172,9.3
Hyderabad,17.854543897303152,78.8072588417695,139,15.1
Pune,18.21561146355964,74.17647069102665,117,17.8
Jaipur,26.545395107934127,76.00259539594803,203,5.199999999999999
Bangalore,13.205010443426014,78.06997065054543,112,18.8
Surat,20.6902848100121,72.85076510562645,148,13.7
Chennai,13.291162347899364,80.76177944249429,176,9.4
Kolkata,22.863648314554794,88.11000923713617,189,7.1
Kolkata,23.007463874183543,87.88983835624869,187,7.300000000000001
Chennai,13.065620697812005,80.1725476217042,168,10.2
Kolkata,22.8074720436584,88.50745036146442,166,9.4
Mumbai,19.124661995761556,72.62345197097119,156,12.4
Hyderabad,17.178907412874356,78.04017966953649,152,13.8
Mumbai,19.069473441609407,72.70489774085556,157,12.3
Bangalore,12.818255799947366,78.08880798990604,132,16.8
Surat,21.297249417397648,73.21944321765088,129,15.6
Mumbai,19.383580401404455,72.42812407836139,149,13.1
Hyderabad,16.89539270254421,78.85597640396162,128,16.2
Delhi,28.530421392887845,77.39007239109793,208,4.199999999999999
Kolkata,22.33427758015715,88.10843617304889,199,6.1
Kolkata,22.588362423531027,88.48152982076226,168,9.2
Surat,21.623203482796008,72.85140282550684,125,16.0
Pune,18.624169105238163,73.39517965877681,131,16.4
Jaipur,26.839702409698074,76.05537601855548,190,6.5
Surat,21.64849560998974,73.219592936557,158,12.7
Surat,20.87956783671333,72.48753518249593,149,13.6
Kolkata,22.692231751318555,88.71457868400837,170,9.0
Hyderabad,17.332809067721968,78.27791814255114,132,15.8
Kolkata,22.48214721141694,88.75092577342585,166,9.4
Chennai,13.442507152545021,80.2933251722765,174,9.6
Hyderabad,17.477277662473444,78.9394257254401,154,13.6
Pune,18.88993955432385,74.34340348449565,115,18.0
Surat,21.025774146234994,72.56087524165716,147,13.8
Ahmedabad,22.701413863713015,72.8952761750976,161,10.4
Jaipur,26.971424964779846,76.23567332149781,174,8.1
Pune,18.69679028886839,73.47275022974759,129,16.6
Bangalore,12.562211779629866,77.83352622964541,121,17.9
Surat,21.21809760169903,73.02926303680366,143,14.2
Bangalore,13.109191944928517,77.8989057205447,109,19.1
Hyderabad,17.159449888092233,78.13975654482314,131,15.9
Surat,20.84502045786242,72.34316934725841,152,13.3
Hyderabad,17.427291047747183,78.48677579179866,132,15.8
Ahmedabad,22.95031123449212,72.83763677043564,154,11.1
Bangalore,12.90162817531659,77.41829635154978,138,16.2
Mumbai,19.50874432514661,72.43537607361766,132,14.8
Pune,18.74388522762854,73.7275369647356,130,16.5
Kolkata,22.58695216115292,87.88885188446771,189,7.1
Surat,21.256916745241234,72.45495860646635,139,14.6
Mumbai,19.19026917277792,72.90734658173005,168,11.2
Pune,18.853361429858648,74.07778760869779,114,18.1
Surat,21.534631606155703,72.85156325084976,161,12.4
Delhi,28.884581386969515,77.31124437782731,185,6.5
Delhi,28.590756689885005,77.00014846781967,218,3.1999999999999993
Surat,21.18793893649417,72.49049143896133,147,13.8
Bangalore,13.02101642980216,77.62947516101437,106,19.4
Surat,20.9727026156689,72.82795515830801,138,14.7
Jaipur,27.194583395313213,75.51425962818706,182,7.300000000000001
Kolkata,22.679370248397003,88.41557790274126,192,6.800000000000001
Chennai,13.323807797018885,79.83413655965511,156,11.4
Bangalore,12.797042415013536,77.77423479336623,108,19.2
Kolkata,22.51216916091354,88.14844634980493,189,7.1
Chennai,13.138136977712263,80.37427135227968,175,9.5
Kolkata,22.091341158655535,87.88551471775122,195,6.5
Surat,20.77277243871965,73.3308893718126,129,15.6
Bangalore,12.920888370924363,77.81847396346356,126,17.4
Surat,21.48264024039659,72.795499805821,158,12.7
Chennai,13.4769113092777,80.06057809269853,175,9.5
Jaipur,27.408561493828703,75.63469899627906,205,5.0
Bangalore,12.837752007235867,77.92231446621386,135,16.5
Pune,18.41783768456014,73.92126424574492,139,15.6
Jaipur,26.657218347262035,75.94158733590434,208,4.699999999999999
Delhi,28.3310898708259,76.97556605704219,184,6.6
Kolkata,22.745388693914336,88.02989999360867,170,9.0
Surat,21.184198717623964,72.47209479832033,160,12.5
Surat,21.670008481173767,72.45808162331814,137,14.8
Jaipur,27.411340198289082,76.09259128297107,191,6.4
Chennai,12.84138113706405,79.77406250716089,164,10.6
Bangalore,12.578881198565748,77.3907183748243,103,19.7
Bangalore,13.014588690445297,78.07548349537454,115,18.5
Kolkata,22.560198510079275,88.36832062032784,186,7.4
Hyderabad,17.55775590765058,78.07455697574169,133,15.7
Pune,18.144011857962596,73.77334028570533,137,15.8
Delhi,28.942761821468057,77.24083939462051,190,6.0
Jaipur,26.860870341825912,76.28220125134672,183,7.199999999999999
Hyderabad,17.52983857485064,78.660224043518,158,13.2
Delhi,28.223181418713505,76.9007123304573,208,4.199999999999999
Delhi,28.876751645305763,76.83390928226284,196,5.4
Delhi,28.6146480192679,76.97539715397669,186,6.4
Pune,18.057438107994372,73.45162700282488,116,17.9
Jaipur,27.276116414613156,75.54752328925957,196,5.9
Mumbai,19.284627102052312,73.23305223900508,169,11.1
Ahmedabad,22.85285533248437,72.1653154707369,151,11.4
Surat,21.637736476178134,73.00926562562077,139,14.6
Pune,18.45479527607029,74.25456978882737,129,16.6
Hyderabad,17.202687602747105,78.65798057799766,122,16.8
Chennai,13.155258172248523,80.07015510626131,141,12.9
Ahmedabad,22.834888340495315,72.60639414449622,185,8.0
Bangalore,13.401623697170152,77.82378123150049,127,17.3
Hyderabad,17.338036757363856,78.21866337889182,147,14.3
Delhi,28.657392715188838,77.56679918427407,219,3.0999999999999996
Bangalore,12.49113534698951,77.30516606584861,128,17.2
Bangalore,12.820607335643395,77.49177109620379,109,19.1
Jaipur,26.76748337016895,75.29703319670793,208,4.699999999999999
Jaipur,27.070784306949218,75.53628750086551,201,5.4
Kolkata,22.45413678792005,88.17561107845133,167,9.3
Kolkata,22.139935398885008,87.90716488065155,188,7.199999999999999
Pune,18.965194801233928,74.13042392806302,129,16.6
Pune,18.698136896766883,74.0686708754927,117,17.8
Kolkata,23.019309056719322,88.23107903326456,191,6.9
Chennai,12.743199118854083,80.46801833938744,142,12.8
Jaipur,27.21266805274498,76.21142101724787,189,6.6
Ahmedabad,23.09635649584107,72.62628479625614,161,10.4
Bangalore,12.963025830080957,77.7816908638627,124,17.6
Ahmedabad,22.811573235998274,73.01714319905498,167,9.8
Surat,21.65580166780087,72.38623673516128,155,13.0
Chennai,12.950737874068516,80.6876766527,168,10.2
Hyderabad,17.73976876922021,78.50845009850067,120,17.0
Hyderabad,17.14491406208555,78.2763387299919,138,15.2
Delhi,28.257947407152677,77.68119172855451,201,4.9
Kolkata,22.187354993190166,88.06271397608005,183,7.699999999999999
Delhi,28.658070526615028,76.89079679823969,198,5.199999999999999
Ahmedabad,22.89887487364919,72.89004948571773,181,8.4
Pune,18.45972844627306,73.41681773758484,147,14.8
Surat,21.398076442664077,72.81148382472158,154,13.1
Bangalore,13.069818091831412,77.88311866815103,126,17.4
Chennai,12.755747593614906,79.8921038502257,152,11.8
Surat,20.762840422954135,72.55174556090164,130,15.5
Delhi,28.839555557986973,77.62046441819273,195,5.5
Bangalore,12.65802044575856,77.09697860161357,116,18.4
Jaipur,26.457217796339137,75.71313507548632,179,7.6
Bangalore,13.180429443710226,78.02397710987438,132,16.8
Jaipur,26.524515810222766,75.51904276766875,175,8.0
Ahmedabad,23.055900320650515,72.60815623866681,177,8.8
Mumbai,18.609641005584564,72.49901230385275,161,11.9
Pune,19.01351053182278,73.94733556579465,149,14.6
Jaipur,26.95008200855362,76.00295818718561,202,5.300000000000001
Pune,18.595126498324436,74.34296977582628,134,16.1
Hyderabad,17.057903991069473,78.84576121041839,158,13.2
Kolkata,22.40512637716377,88.41256813999433,162,9.8
Pune,18.14967421296867,73.76098978340498,143,15.2
Bangalore,13.279053659965712,77.26301884609595,104,19.6
Kolkata,22.471580404561305,88.14705117007632,162,9.8
Kolkata,22.452183251977882,87.95611963724271,184,7.6
Kolkata,22.455772662472633,87.91036166227755,176,8.4
Delhi,28.948371442969435,77.19454059986698,210,4.0
Kolkata,22.79800993654245,88.31394743669146,183,7.699999999999999
Chennai,13.253163856793602,80.7276163466807,158,11.2
Mumbai,19.330491247183502,72.53093688725993,139,14.1
Pune,18.348062771285036,73.50603599476727,136,15.9
Chennai,13.368897102969134,79.98214893940556,177,9.3
Jaipur,26.994373358041408,75.39682514490167,182,7.300000000000001
Chennai,13.51383800083868,80.27715754544523,159,11.1
Surat,21.398281412862595,73.27793738613748,131,15.4
Delhi,28.45160991302559,77.3556505048869,199,5.1
Chennai,12.759469650533344,80.17439421002271,141,12.9
Kolkata,22.61302201303056,88.80810361472166,171,8.9
Mumbai,19.1429566135397,73.26296257405416,147,13.3
Kolkata,22.8297618488221,88.19442823468701,165,9.5
Hyderabad,17.151462431792215,78.9601213106941,150,14.0
Bangalore,12.666917410543359,78.03404276489913,122,17.8
Surat,20.6732011049333,73.17473878960428,151,13.4
Mumbai,19.42505675206044,72.45574530935194,145,13.5
Bangalore,13.178327419740613,77.46718505960368,125,17.5
Kolkata,22.306386924311493,88.21136964137858,189,7.1
Bangalore,13.173941829292636,78.05782528632838,111,18.9
Pune,18.25361145181358,73.57740470375633,116,17.9
Jaipur,26.712419813841812,75.85514575549747,189,6.6
Pune,18.547387903802342,73.65210801339894,118,17.7
Hyderabad,17.640599367672653,78.43739774312553,120,17.0
Bangalore,12.814273727217072,77.541322124174,125,17.5
Jaipur,27.224958763836167,76.18298700765561,200,5.5
Hyderabad,17.42039735543653,78.3786670405156,143,14.7
Mumbai,19.211284049979206,72.43995405606582,163,11.7
Jaipur,26.905694225394882,75.50931105070885,184,7.1
Bangalore,12.79758570080775,77.58543485594699,139,16.1
Bangalore,13.031233024286731,77.19669601171,130,17.0
Delhi,28.887458472028253,76.94007292929534,211,3.9000000000000004
Surat,20.959378127052332,73.03071327502609,157,12.8
Mumbai,19.077769995177956,72.51216610019152,161,11.9
Mumbai,19.20072847431413,72.44951892665203,146,13.4
Surat,20.83670086040458,72.81363398954446,131,15.4
Kolkata,22.30079806394521,87.93993010763732,167,9.3
Kolkata,22.41970808536238,88.71273069808407,168,9.2
Kolkata,22.560949409080692,88.79266183822494,196,6.4
Mumbai,19.51894826469521,73.07118063061102,164,11.6
Chennai,12.675143211990541,80.05090659150183,175,9.5
Bangalore,13.404695122271923,77.52123532464526,130,17.0
Surat,20.964606994358824,72.45746810136166,163,12.2
Bangalore,12.572479262278906,77.33160407828993,108,19.2
Mumbai,19.269540687303767,73.11341335048228,133,14.7
Chennai,12.813511260977359,79.9764829193827,167,10.3
Kolkata,22.807979915946003,88.59058458531383,165,9.5
Bangalore,12.545525576558084,77.89670463586091,112,18.8
Bangalore,13.25124106808623,77.50403426895227,102,19.8
Surat,21.557079678471133,72.47280452078375,128,15.7
Jaipur,26.4380674827413,75.56915960777853,171,8.4
Delhi,29.0272232564077,76.7515803698012,193,5.699999999999999
Bangalore,12.711016441825796,77.4727655796977,102,19.8
Mumbai,18.787218293760436,72.39872408687292,168,11.2
Delhi,28.756411422824073,77.04628008930388,213,3.6999999999999993
Surat,20.80153517707607,73.30661336618478,152,13.3
Bangalore,12.91640634361151,77.53795353310552,130,17.0
Chennai,13.400784838359641,80.01183718674835,176,9.4
Bangalore,13.33637866301655,77.9214623159166,104,19.6
Jaipur,26.887577109379887,75.54714105832637,197,5.800000000000001
Hyderabad,17.16447001203943,78.45582831167728,135,15.5
Kolkata,23.016933733877174,88.52000118119119,195,6.5
Hyderabad,16.905122631848517,78.43426376939107,131,15.9
Delhi,28.747772526306477,77.06302972126193,186,6.4
Delhi,28.598848439742227,76.91546600213843,218,3.1999999999999993
Kolkata,22.655608493731304,88.12911377538718,189,7.1
Mumbai,18.933355785261572,72.97954180618918,141,13.9
Jaipur,27.245524538159835,75.31951573024006,170,8.5
Bangalore,13.320087978104795,78.03391836504922,122,17.8
Chennai,13.381553556556502,80.44845246027329,171,9.9
Hyderabad,17.695216087916712,78.26153755088036,125,16.5
Delhi,28.63122066160424,77.31142574881542,203,4.699999999999999
Jaipur,26.416465929947666,75.83773856669235,183,7.199999999999999
Surat,20.855651138705213,73.00663364304847,130,15.5
Jaipur,26.930014290757942,76.00520845392577,209,4.6
Delhi,28.63774029691774,77.30094143246865,199,5.1
Chennai,12.658215198061558,79.93743361111586,175,9.5
Jaipur,27.123463919235366,76.00001193212528,194,6.1
Surat,21.599045359700238,73.15609661136112,136,14.9
Surat,21.267775801401815,72.99690442269767,148,13.7
Kolkata,22.96104721347745,87.91828175518138,166,9.4
Pune,18.98094027158178,73.52694726422602,116,17.9
Mumbai,18.849457902762726,72.47832762726172,163,11.7
Delhi,28.34105174833669,76.91389943521439,197,5.300000000000001
Kolkata,22.593965758944183,88.09753909806169,199,6.1
Hyderabad,16.970944026728432,78.2684522629109,151,13.9
Chennai,13.47193046603545,80.21088979711169,151,11.9
Bangalore,12.573920377511287,77.43143584489323,106,19.4
Ahmedabad,23.325320205341455,72.87840614784584,150,11.5
Ahmedabad,22.78214123387649,72.18942007545228,167,9.8
Pune,18.61601661084212,73.41694049685718,142,15.3
Kolkata,22.29772662714358,87.88510805063142,185,7.5
Delhi,28.170972133607055,76.76444224615223,180,7.0
Mumbai,18.778623053332126,73.26529056253167,142,13.8
Delhi,28.44512628942365,76.92697717995198,217,3.3000000000000007
Chennai,12.656835114553143,80.0654705787162,144,12.6
Bangalore,13.160024541395615,77.96986820386562,122,17.8
Chennai,13.03831663084216,79.99995487298013,173,9.7
Ahmedabad,23.337859479050287,72.10667816675101,181,8.4
Pune,18.13961256810551,73.3988280196273,117,17.8
Kolkata,22.396301891306443,88.57990462797979,166,9.4
Hyderabad,17.0264032435789,78.14444061580426,141,14.9
Hyderabad,17.55410713280741,78.65781828813154,134,15.6
Ahmedabad,22.889467348544486,72.49186008083458,168,9.7
Chennai,13.160853166090309,80.16536639056382,170,10.0
Hyderabad,17.10308035995975,78.80558409134703,123,16.7
Chennai,12.803962020894911,80.25134444975734,147,12.3
Chennai,13.505076454744941,80.65952684723786,174,9.6
Ahmedabad,23.015857391558338,72.88382417438379,173,9.2
Mumbai,19.22969912134596,72.85368299448726,158,12.2
Hyderabad,17.14135350192134,78.5981980619902,155,13.5
Ahmedabad,23.19933629755503,72.95156035839564,184,8.1
Bangalore,12.87976400089972,77.23203413375181,111,18.9
Chennai,13.456446098408511,79.84565334419477,147,12.3
Chennai,12.697699526659825,79.7976959917552,162,10.8
Chennai,13.32586367209448,79.87503348908442,175,9.5
Pune,19.018209455582948,73.53059290678901,129,16.6
Mumbai,18.849052808838238,73.11585697798529,136,14.4
Chennai,12.865197240195194,80.05947535941054,162,10.8
Bangalore,13.049710860542676,77.60647710854532,123,17.7
Delhi,28.33244908125079,77.36390640820774,213,3.6999999999999993
Surat,20.973891623004164,73.00507181172613,156,12.9
Mumbai,18.7981990306425,73.25679329035839,132,14.8
Chennai,13.33004106071959,80.712259734504,173,9.7
Bangalore,12.626912593904668,77.57634407989819,112,18.8
Ahmedabad,23.120555847782622,72.13320197718822,181,8.4
Surat,20.767247421531117,72.46992147363571,137,14.8
Hyderabad,17.248493421054757,78.5784864836505,137,15.3
Jaipur,26.864667107336036,75.33458903308494,209,4.6
Ahmedabad,23.179531765505942,72.17079014804995,175,9.0
Hyderabad,17.532459557661987,78.47642942928137,146,14.4
Bangalore,12.974645734552796,77.14839294372773,122,17.8
Mumbai,19.087810636880537,72.55052385349697,147,13.3
Mumbai,19.271065606062056,72.59119546941287,169,11.1
Ahmedabad,22.70310961250706,72.72902000331304,163,10.2
Chennai,13.471551857724405,80.12215828764539,149,12.1
Delhi,28.513127858963102,77.53362277475634,186,6.4
Kolkata,22.256014853793417,88.03747462184762,187,7.300000000000001
Mumbai,18.868462392856376,72.8724812266659,166,11.4
Kolkata,22.86031275881136,88.24382637298861,161,9.9
Ahmedabad,22.54662967371846,72.69758362207882,161,10.4
Bangalore,13.461168311544045,77.78555264321302,128,17.2
Chennai,12.604063163096964,79.8068101119822,171,9.9
Chennai,12.87368181626583,79.91665874551785,177,9.3
Kolkata,22.639437831335467,88.31783457075011,186,7.4
Bangalore,12.749218056281657,77.45070104902459,138,16.2
Ahmedabad,23.51168943357357,72.25537705467627,160,10.5
Surat,20.950401546544615,72.37516739459228,131,15.4
Ahmedabad,22.53672937097295,72.865870646736,182,8.3
Pune,18.642608209637825,73.91399776036529,112,18.3
Mumbai,19.431498328108223,72.99741134001292,153,12.7
Mumbai,18.94970473719987,72.52785672978314,160,12.0
Mumbai,18.942127996669587,72.65158117354972,158,12.2
Bangalore,13.020552319701531,77.74661981075744,134,16.6
Jaipur,27.115336226879045,75.81965397613861,170,8.5
Surat,21.550732777590067,73.2887311426663,144,14.1
Mumbai,18.915972903034014,72.48429325850422,143,13.7
Surat,21.027255764648057,72.95306746230038,163,12.2
Chennai,13.560950434036652,80.55812611639213,173,9.7
